1984,DEMOCRAT,2414,31-40,11/2005,20,POLL
1985,DEMOCRAT,2401,51-60,08/2006,20,PERM
1986,REPUBLICAN,2423,51-60,08/2006,20,PERM
1987,REPUBLICAN,2416,51-60,08/2006,20,POLL
1988,REPUBLICAN,2413,31-40,06/2006,20,PERM
1989,DECLINED,2411,51-60,11/2005,20,POLL
1990,DEMOCRAT,2407,51-60,11/2005,20,POLL
1991,DECLINED,2406,41-50,06/2006,20,POLL
1992,REPUBLICAN,2406,71 +,11/2004,20,POLL
1993,REPUBLICAN,2411,71 +,08/2006,20,POLL
1994,DEMOCRAT,2406,61-70,08/2006,20,POLL
1995,REPUBLICAN,2415,61-70,08/2006,20,PERM
1996,DEMOCRAT,2424,51-60,06/2006,20,PERM
1997,DEMOCRAT,2424,51-60,06/2006,20,PERM
1998,DEMOCRAT,2416,51-60,11/2005,20,PERM
1999,DEMOCRAT,2415,41-50,08/2006,20,PERM
2000,DEMOCRAT,2404,41-50,06/2006,20,POLL
2001,REPUBLICAN,2419,61-70,08/2006,20,PERM
2002,DEMOCRAT,2418,61-70,08/2006,20,PERM
2003,DEMOCRAT,2419,61-70,08/2006,20,PERM
2004,DEMOCRAT,2402,71 +,08/2006,20,PERM
2005,DEMOCRAT,2419,51-60,08/2006,20,PERM
2006,DEMOCRAT,2408,71 +,08/2006,20,POLL
2007,DEMOCRAT,2417,71 +,08/2006,20,PERM
2008,DEMOCRAT,2417,61-70,08/2006,20,PERM
2009,REPUBLICAN,2409,51-60,11/2005,20,POLL
2011,REPUBLICAN,2421,51-60,08/2006,20,PERM
2012,DEMOCRAT,2416,31-40,11/2005,20,PERM
2013,REPUBLICAN,2413,41-50,08/2006,20,PERM
2014,DEMOCRAT,2420,71 +,06/2006,20,PERM
2015,DEMOCRAT,2412,51-60,08/2006,19,PERM
2016,REPUBLICAN,2402,61-70,08/2006,19,PERM
2017,DEMOCRAT,2418,41-50,08/2006,19,PERM
2018,DEMOCRAT,2417,51-60,11/2005,19,POLL
2019,REPUBLICAN,2408,61-70,08/2006,19,POLL
2020,REPUBLICAN,2415,51-60,06/2006,19,POLL
2021,DECLINED,2406,41-50,06/2006,19,POLL
2022,REPUBLICAN,2413,51-60,08/2006,19,PERM
2023,DEMOCRAT,2405,71 +,08/2006,19,PERM
2024,DEMOCRAT,2413,51-60,06/2006,19,POLL
2025,REPUBLICAN,2418,31-40,11/2005,19,POLL
2026,REPUBLICAN,2417,51-60,08/2006,19,PERM
2027,DECLINED,2415,31-40,06/2006,19,PERM
2028,DEMOCRAT,2416,51-60,06/2006,19,PERM
2029,DEMOCRAT,2416,51-60,06/2006,19,PERM
2030,REPUBLICAN,2404,41-50,06/2006,19,POLL
2031,DEMOCRAT,2404,61-70,06/2006,19,POLL
2032,DEMOCRAT,2404,61-70,06/2006,19,POLL
2033,DEMOCRAT,2411,71 +,08/2006,19,PERM
2034,DEMOCRAT,2408,71 +,08/2006,19,POLL
2035,DEMOCRAT,2411,51-60,08/2006,19,PERM
2036,REPUBLICAN,2409,31-40,11/2005,19,POLL
2037,DEMOCRAT,2401,61-70,06/2006,19,POLL
2038,DEMOCRAT,2411,71 +,08/2006,19,PERM
2039,REPUBLICAN,2417,51-60,06/2006,19,POLL
2040,REPUBLICAN,2408,71 +,08/2006,19,POLL
2041,REPUBLICAN,2408,71 +,08/2006,19,PERM
2042,DEMOCRAT,2418,31-40,08/2006,3,PERM
2043,DEMOCRAT,2411,71 +,08/2006,19,PERM
2044,REPUBLICAN,2409,61-70,11/2005,19,POLL
2045,REPUBLICAN,2411,51-60,08/2006,19,PERM
2046,DEMOCRAT,2424,71 +,08/2006,19,PERM
2047,REPUBLICAN,2421,31-40,08/2006,19,POLL
2048,DECLINED,2401,61-70,08/2006,19,PERM
2049,REPUBLICAN,2402,51-60,11/2005,19,POLL
2050,DEMOCRAT,2421,61-70,08/2006,19,PERM
2051,DEMOCRAT,2417,71 +,08/2006,19,POLL
2052,REPUBLICAN,2405,71 +,08/2006,19,PERM
2053,DEMOCRAT,2422,71 +,08/2006,19,POLL
2054,REPUBLICAN,2418,31-40,08/2006,9,PERM
2055,REPUBLICAN,2421,51-60,08/2006,19,PERM
2056,REPUBLICAN,2421,51-60,08/2006,19,PERM
2057,REPUBLICAN,2405,51-60,06/2006,19,ABT
2058,REPUBLICAN,2406,51-60,08/2006,19,PERM
2059,REPUBLICAN,2419,51-60,06/2006,19,POLL
2060,REPUBLICAN,2419,41-50,06/2006,19,POLL
2061,AMERICAN INDEP,2405,41-50,06/2006,19,POLL
2062,REPUBLICAN,2405,41-50,06/2006,19,POLL
2063,REPUBLICAN,2409,51-60,08/2006,19,POLL
2064,DEMOCRAT,2421,71 +,08/2006,19,PERM
2065,DEMOCRAT,2411,71 +,08/2006,19,PERM
2066,REPUBLICAN,2412,71 +,08/2006,19,PERM
2067,REPUBLICAN,2417,51-60,08/2006,19,PERM
2068,DEMOCRAT,2402,51-60,08/2006,19,PERM
2069,DEMOCRAT,2402,51-60,08/2006,19,PERM
2070,DEMOCRAT,2424,71 +,06/2006,19,PERM
2071,DEMOCRAT,2417,51-60,08/2006,19,PERM
2072,REPUBLICAN,2421,71 +,08/2006,19,PERM
2073,DEMOCRAT,2418,51-60,08/2006,19,POLL
2074,DEMOCRAT,2420,71 +,08/2006,19,PERM
2075,REPUBLICAN,2422,71 +,06/2006,19,PERM
2076,REPUBLICAN,2413,51-60,11/2004,19,PERM
2077,REPUBLICAN,2404,61-70,11/2004,19,POLL
2078,REPUBLICAN,2408,61-70,08/2006,19,PERM
2079,DEMOCRAT,2422,71 +,08/2006,19,PERM
2080,DEMOCRAT,2417,71 +,08/2006,19,PERM
2081,DEMOCRAT,2409,41-50,08/2006,19,PERM
2082,DEMOCRAT,2406,71 +,06/2006,19,PERM
2083,DECLINED,2423,51-60,06/2006,19,PERM
2084,DEMOCRAT,2417,71 +,08/2006,19,PERM
2085,DEMOCRAT,2417,51-60,06/2006,19,POLL
2086,DEMOCRAT,2404,51-60,08/2006,19,POLL
2087,DEMOCRAT,2404,51-60,08/2006,19,PERM
2088,DEMOCRAT,2408,61-70,08/2006,19,PERM
2089,REPUBLICAN,2418,51-60,11/2005,19,POLL
2090,DEMOCRAT,2419,51-60,08/2006,19,PERM
2091,DEMOCRAT,2419,51-60,08/2006,19,PERM
2092,DECLINED,2424,51-60,11/2005,19,POLL
2093,DEMOCRAT,2409,71 +,06/2006,19,ABT
2094,DEMOCRAT,2409,51-60,08/2006,19,ABT
2095,DEMOCRAT,2421,61-70,06/2006,19,PERM
2096,DEMOCRAT,2421,61-70,08/2006,19,PERM
2097,DEMOCRAT,2421,71 +,08/2006,19,PERM
2098,DEMOCRAT,2402,31-40,06/2006,19,PERM
2099,DEMOCRAT,2402,41-50,06/2006,19,POLL
2101,AMERICAN INDEP,2405,41-50,08/2006,18,PERM
2102,DECLINED,2405,51-60,08/2006,18,PERM
2103,DEMOCRAT,2415,51-60,08/2006,18,PERM
2104,REPUBLICAN,2406,41-50,08/2006,18,POLL
2105,DEMOCRAT,2422,71 +,08/2006,18,PERM
2106,REPUBLICAN,2424,61-70,11/2005,18,POLL
2107,REPUBLICAN,2408,51-60,08/2006,18,POLL
2108,REPUBLICAN,2417,41-50,11/2005,18,POLL
2109,DECLINED,2405,51-60,11/2005,18,POLL
2110,REPUBLICAN,2422,71 +,08/2006,18,PERM
2111,DEMOCRAT,2411,31-40,06/2006,18,POLL
2112,DEMOCRAT,2421,71 +,06/2006,18,POLL
2113,DECLINED,2405,51-60,11/2005,18,POLL
2114,DEMOCRAT,2415,51-60,06/2006,18,PERM
2115,DEMOCRAT,2423,51-60,08/2006,18,PERM
2116,REPUBLICAN,2404,51-60,08/2006,18,PERM
2117,DEMOCRAT,2417,71 +,08/2006,18,PERM
2118,REPUBLICAN,2409,61-70,08/2006,18,PERM
2119,DEMOCRAT,2422,61-70,06/2006,18,PERM
2120,DEMOCRAT,2420,61-70,08/2006,18,POLL
2121,REPUBLICAN,2421,61-70,08/2006,18,PERM
2122,DECLINED,2421,61-70,08/2006,18,PERM
2123,DEMOCRAT,2417,51-60,08/2006,18,PERM
2124,DEMOCRAT,2404,61-70,06/2006,18,PERM
2125,REPUBLICAN,2424,71 +,08/2006,18,PERM
2126,DEMOCRAT,2424,71 +,08/2006,18,PERM
2127,REPUBLICAN,2402,51-60,08/2006,18,PERM
2128,DEMOCRAT,2415,31-40,11/2005,18,POLL
2129,DEMOCRAT,2401,31-40,08/2006,8,POLL
2130,DEMOCRAT,2412,31-40,06/2006,3,POLL
2131,DEMOCRAT,2416,41-50,08/2006,18,POLL
2133,DEMOCRAT,2420,71 +,11/2005,18,PERM
2134,REPUBLICAN,2423,51-60,11/2005,18,POLL
2135,REPUBLICAN,2401,61-70,08/2006,18,PERM
2136,REPUBLICAN,2401,31-40,08/2006,18,POLL
2137,DEMOCRAT,2416,41-50,08/2006,18,POLL
2138,DEMOCRAT,2416,41-50,08/2006,18,POLL
2139,REPUBLICAN,2413,31-40,11/2005,18,POLL
2140,DEMOCRAT,2412,51-60,08/2006,18,PERM
2141,REPUBLICAN,2412,61-70,06/2006,18,PERM
2142,DECLINED,2412,41-50,08/2006,18,PERM
2143,DEMOCRAT,2409,61-70,08/2006,18,ABT
2144,REPUBLICAN,2418,61-70,08/2006,18,PERM
2145,REPUBLICAN,2418,61-70,08/2006,18,POLL
2146,DEMOCRAT,2420,71 +,08/2006,18,POLL
2147,DEMOCRAT,2423,61-70,08/2006,18,PERM
2148,DEMOCRAT,2409,51-60,08/2006,17,POLL
2149,GREEN,2415,51-60,08/2006,18,PERM
2150,DEMOCRAT,2421,71 +,08/2006,18,PERM
2151,GREEN,2405,31-40,11/2005,17,POLL
2152,DEMOCRAT,2405,41-50,08/2006,18,POLL
2153,DEMOCRAT,2404,51-60,11/2005,18,POLL
2154,DEMOCRAT,2412,71 +,08/2006,17,POLL
2155,DEMOCRAT,2417,41-50,11/2005,18,POLL
2156,REPUBLICAN,2424,31-40,11/2005,5,PERM
2157,REPUBLICAN,2402,61-70,06/2006,17,PERM
2158,REPUBLICAN,2421,51-60,11/2005,18,POLL
2159,REPUBLICAN,2417,61-70,06/2006,17,POLL
2160,DEMOCRAT,2423,41-50,08/2006,18,PERM
2161,DEMOCRAT,2409,51-60,08/2006,17,POLL
2162,REPUBLICAN,2414,51-60,06/2006,17,PERM
2163,DEMOCRAT,2401,41-50,08/2006,18,PERM
2164,REPUBLICAN,2411,71 +,08/2006,18,PERM
2165,DEMOCRAT,2413,31-40,08/2006,18,POLL
2166,DEMOCRAT,2421,41-50,08/2006,17,PERM
2167,REPUBLICAN,2418,71 +,08/2006,17,PERM
2168,DEMOCRAT,2404,51-60,06/2006,18,PERM
2169,DEMOCRAT,2416,31-40,06/2006,18,POLL
2170,DEMOCRAT,2402,51-60,06/2006,17,PERM
2171,REPUBLICAN,2422,71 +,11/2004,17,PERM
2172,DEMOCRAT,2420,41-50,08/2006,18,PERM
2173,REPUBLICAN,2401,41-50,08/2006,8,POLL
2174,GREEN,2403,41-50,06/2006,17,POLL
2175,DEMOCRAT,2402,41-50,06/2006,17,POLL
2176,REPUBLICAN,2419,41-50,06/2006,17,POLL
2177,REPUBLICAN,2415,51-60,08/2006,7,PERM
2178,DEMOCRAT,2415,41-50,08/2006,17,PERM
2179,DEMOCRAT,2422,51-60,08/2006,18,PERM
2180,REPUBLICAN,2402,41-50,06/2006,18,POLL
2181,DEMOCRAT,2423,71 +,06/2006,18,PERM
2182,DEMOCRAT,2418,51-60,11/2005,18,POLL
2183,REPUBLICAN,2416,41-50,06/2006,17,PERM
2184,DEMOCRAT,2404,71 +,08/2006,18,PERM
2185,DEMOCRAT,2420,31-40,08/2006,3,PERM
2186,DEMOCRAT,2422,61-70,08/2006,18,POLL
2187,DEMOCRAT,2423,71 +,08/2006,18,POLL
2188,REPUBLICAN,2417,71 +,08/2006,18,PERM
2189,REPUBLICAN,2419,71 +,06/2006,18,PERM
2190,DEMOCRAT,2406,41-50,08/2006,17,POLL
2191,REPUBLICAN,2421,61-70,06/2006,17,POLL
2192,DEMOCRAT,2408,71 +,08/2006,18,PERM
2193,DEMOCRAT,2402,61-70,08/2006,18,PERM
2194,REPUBLICAN,2423,41-50,06/2006,18,PERM
2195,DEMOCRAT,2401,51-60,11/2005,18,POLL
2196,DEMOCRAT,2406,41-50,11/2005,18,POLL
2197,DEMOCRAT,2417,31-40,06/2006,3,PERM
2198,DEMOCRAT,2415,51-60,11/2005,18,POLL
2199,DEMOCRAT,2409,41-50,06/2006,18,PERM
2200,DECLINED,2401,41-50,08/2006,17,PERM
2201,DECLINED,2406,51-60,08/2006,18,PERM
2202,DEMOCRAT,2416,71 +,06/2006,18,PERM
2203,DEMOCRAT,2423,51-60,06/2006,18,POLL
2204,DEMOCRAT,2409,41-50,08/2006,18,PERM
2205,DECLINED,2409,51-60,08/2006,18,PERM
2206,REPUBLICAN,2415,71 +,06/2006,18,POLL
2207,DEMOCRAT,2423,61-70,08/2006,18,POLL
2208,DECLINED,2419,31-40,06/2006,3,PERM
2209,DEMOCRAT,2418,61-70,08/2006,18,PERM
2210,DEMOCRAT,2424,71 +,08/2006,18,PERM
2212,REPUBLICAN,2406,71 +,08/2006,18,POLL
2213,DEMOCRAT,2424,41-50,11/2005,18,POLL
2214,REPUBLICAN,2413,41-50,08/2006,18,POLL
2215,REPUBLICAN,2416,61-70,08/2006,18,PERM
2216,DEMOCRAT,2422,71 +,08/2006,18,PERM
2217,REPUBLICAN,2423,51-60,11/2005,18,POLL
2218,DEMOCRAT,2406,41-50,06/2006,18,PERM
2219,DEMOCRAT,2408,41-50,11/2005,18,POLL
2220,DEMOCRAT,2418,61-70,06/2006,18,PERM
2221,DEMOCRAT,2418,61-70,06/2006,18,PERM
2222,DEMOCRAT,2404,51-60,11/2004,18,PERM
2223,DEMOCRAT,2421,61-70,08/2006,18,PERM
2224,REPUBLICAN,2411,61-70,06/2006,18,PERM
2225,REPUBLICAN,2419,71 +,08/2006,18,PERM
2226,DECLINED,2415,51-60,11/2005,18,POLL
2227,DEMOCRAT,2415,41-50,11/2005,18,POLL
2228,DEMOCRAT,2414,51-60,06/2006,18,POLL
2229,DEMOCRAT,2408,71 +,06/2006,18,POLL
2230,DEMOCRAT,2406,61-70,08/2006,17,POLL
2231,DEMOCRAT,2419,41-50,08/2006,18,PERM
2232,DEMOCRAT,2419,51-60,08/2006,18,PERM
2233,DECLINED,2414,51-60,06/2006,18,POLL
2234,REPUBLICAN,2423,71 +,08/2006,18,PERM
2235,DEMOCRAT,2419,51-60,08/2006,18,POLL
2236,REPUBLICAN,2421,71 +,08/2006,18,PERM
2237,DEMOCRAT,2414,71 +,08/2006,18,POLL
2238,DEMOCRAT,2407,41-50,08/2006,18,POLL
2240,DEMOCRAT,2417,61-70,08/2006,18,PERM
2241,DECLINED,2418,51-60,08/2006,18,PERM
2242,REPUBLICAN,2414,41-50,08/2006,18,POLL
2243,REPUBLICAN,2402,51-60,08/2006,18,PERM
2244,DEMOCRAT,2420,51-60,11/2005,18,POLL
2247,REPUBLICAN,2419,71 +,11/2005,18,PERM
2248,DEMOCRAT,2418,51-60,06/2006,17,POLL
2249,DEMOCRAT,2409,51-60,08/2006,17,POLL
2250,DEMOCRAT,2417,51-60,06/2006,17,POLL
2251,DEMOCRAT,2412,71 +,08/2006,17,ABT
2252,DEMOCRAT,2412,71 +,08/2006,17,ABT
2253,DECLINED,2411,71 +,06/2006,18,PERM
2254,REPUBLICAN,2412,61-70,06/2006,17,POLL
2255,DEMOCRAT,2419,71 +,06/2006,18,PERM
2256,DEMOCRAT,2418,51-60,11/2005,18,POLL
2257,REPUBLICAN,2401,71 +,08/2006,18,PERM
2258,REPUBLICAN,2409,51-60,08/2006,18,POLL
2259,DEMOCRAT,2412,61-70,08/2006,17,PERM
2260,DECLINED,2419,51-60,11/2005,18,PERM
2261,DEMOCRAT,2416,31-40,06/2006,17,PERM
2262,DEMOCRAT,2414,41-50,06/2006,17,POLL
2263,REPUBLICAN,2424,71 +,08/2006,18,PERM
2264,REPUBLICAN,2421,71 +,11/2005,18,POLL
2265,DECLINED,2414,41-50,06/2006,17,POLL
2266,DEMOCRAT,2401,41-50,06/2006,18,PERM
2267,DEMOCRAT,2421,61-70,08/2006,18,POLL
2268,REPUBLICAN,2412,61-70,08/2006,18,PERM
2269,REPUBLICAN,2404,61-70,06/2006,17,PERM
2270,REPUBLICAN,2416,41-50,08/2006,17,POLL
2271,REPUBLICAN,2416,41-50,08/2006,17,POLL
2273,DEMOCRAT,2420,71 +,08/2006,3,PERM
2274,DEMOCRAT,2402,41-50,06/2006,17,POLL
2275,DEMOCRAT,2420,71 +,06/2006,3,PERM
2276,DECLINED,2408,51-60,08/2006,17,POLL
2277,DEMOCRAT,2403,41-50,08/2006,17,PERM
2278,REPUBLICAN,2403,51-60,11/2005,17,POLL
2279,DECLINED,2420,71 +,08/2006,17,PERM
2280,DEMOCRAT,2420,71 +,08/2006,17,ABT
2281,REPUBLICAN,2401,41-50,08/2006,17,POLL
2282,DEMOCRAT,2409,31-40,11/2005,17,POLL
2283,REPUBLICAN,2406,41-50,06/2006,17,POLL
2284,REPUBLICAN,2406,51-60,11/2005,17,POLL
2285,REPUBLICAN,2405,51-60,06/2006,17,POLL
2286,DECLINED,2407,71 +,11/2005,17,PERM
2287,DECLINED,2416,41-50,08/2006,17,POLL
2288,DEMOCRAT,2414,41-50,11/2005,17,POLL
2289,DEMOCRAT,2402,41-50,06/2006,17,POLL
2290,DEMOCRAT,2415,41-50,06/2006,17,POLL
2291,DEMOCRAT,2409,51-60,08/2006,17,PERM
2292,DEMOCRAT,2417,51-60,06/2006,17,PERM
2293,REPUBLICAN,2421,41-50,08/2006,17,PERM
2294,DEMOCRAT,2406,51-60,11/2005,17,POLL
2295,DEMOCRAT,2420,51-60,08/2006,17,PERM
2296,REPUBLICAN,2418,61-70,06/2006,17,POLL
2297,DECLINED,2415,51-60,11/2005,17,POLL
2298,DEMOCRAT,2419,51-60,08/2006,17,PERM
2299,REPUBLICAN,2420,71 +,08/2006,17,POLL
2300,DEMOCRAT,2403,51-60,11/2005,17,PERM
2301,DEMOCRAT,2417,51-60,08/2006,17,PERM
2302,REPUBLICAN,2415,41-50,08/2006,9,PERM
2303,DECLINED,2405,51-60,11/2005,17,POLL
2304,REPUBLICAN,2406,61-70,08/2006,17,POLL
2306,REPUBLICAN,2412,31-40,08/2006,17,POLL
2307,REPUBLICAN,2409,61-70,06/2006,18,POLL
2308,DEMOCRAT,2416,51-60,08/2006,17,PERM
2309,DEMOCRAT,2418,31-40,11/2005,18,POLL
2310,DEMOCRAT,2401,51-60,06/2006,18,PERM
2311,REPUBLICAN,2418,51-60,11/2005,16,PERM
2312,REPUBLICAN,2404,31-40,06/2006,16,PERM
2313,DEMOCRAT,2405,51-60,08/2006,16,POLL
2314,REPUBLICAN,2423,41-50,06/2006,16,POLL
2315,DECLINED,2407,51-60,11/2005,17,PERM
2316,DEMOCRAT,2423,51-60,08/2006,17,PERM
2317,DEMOCRAT,2414,51-60,06/2006,16,PERM
2318,DEMOCRAT,2412,41-50,11/2005,17,POLL
2319,AMERICAN INDEP,2411,41-50,08/2006,2,PERM
2320,DEMOCRAT,2417,51-60,08/2006,17,PERM
2321,DEMOCRAT,2407,61-70,06/2006,17,PERM
2322,DEMOCRAT,2401,71 +,06/2006,16,PERM
2323,DEMOCRAT,2401,61-70,06/2006,16,PERM
2324,DEMOCRAT,2403,51-60,08/2006,9,PERM
2325,DEMOCRAT,2406,31-40,11/2005,16,PERM
2326,DEMOCRAT,2412,31-40,08/2006,17,POLL
2327,DEMOCRAT,2412,51-60,08/2006,17,PERM
2328,REPUBLICAN,2417,41-50,06/2006,17,PERM
2329,REPUBLICAN,2417,51-60,06/2006,17,POLL
2330,REPUBLICAN,2418,41-50,06/2006,9,PERM
2331,DEMOCRAT,2412,71 +,08/2006,17,PERM
2332,DEMOCRAT,2401,71 +,06/2006,17,PERM
2333,DEMOCRAT,2406,51-60,06/2006,17,POLL
2334,DEMOCRAT,2415,51-60,11/2005,17,POLL
2335,DEMOCRAT,2408,71 +,08/2006,17,PERM
2336,DEMOCRAT,2418,61-70,08/2006,17,POLL
2337,DEMOCRAT,2423,71 +,06/2006,3,PERM
2338,DEMOCRAT,2419,51-60,08/2006,17,PERM
2339,DEMOCRAT,2408,71 +,06/2006,17,PERM
2340,DEMOCRAT,2406,51-60,11/2005,17,PERM
2341,DEMOCRAT,2409,51-60,08/2006,17,PERM
2342,REPUBLICAN,2424,71 +,06/2006,17,PERM
2343,REPUBLICAN,2406,41-50,08/2006,17,PERM
2344,DEMOCRAT,2419,51-60,06/2006,17,POLL
2345,DECLINED,2408,71 +,06/2006,17,POLL
2346,DEMOCRAT,2412,41-50,11/2005,17,PERM
2347,REPUBLICAN,2406,51-60,06/2006,17,POLL
2349,DECLINED,2409,31-40,11/2005,17,POLL
2352,REPUBLICAN,2419,31-40,08/2006,17,PERM
2353,DEMOCRAT,2417,71 +,06/2006,17,POLL
2354,DEMOCRAT,2424,71 +,08/2006,17,POLL
2355,DEMOCRAT,2405,41-50,06/2006,17,POLL
2356,REPUBLICAN,2413,61-70,08/2006,17,POLL
2358,DEMOCRAT,2414,41-50,06/2006,17,POLL
2362,DEMOCRAT,2414,41-50,06/2006,17,POLL
2365,REPUBLICAN,2424,31-40,08/2006,17,POLL
2366,DEMOCRAT,2406,41-50,11/2005,17,PERM
2367,DEMOCRAT,2402,51-60,11/2005,17,POLL
2368,DEMOCRAT,2402,31-40,11/2005,17,POLL
2369,REPUBLICAN,2406,51-60,08/2006,17,PERM
2370,REPUBLICAN,2417,61-70,11/2005,17,PERM
2371,REPUBLICAN,2417,61-70,06/2006,17,PERM
2372,DEMOCRAT,2409,31-40,08/2006,4,POLL
2373,DEMOCRAT,2404,61-70,06/2006,17,PERM
2374,DEMOCRAT,2415,41-50,06/2006,17,POLL
2375,DEMOCRAT,2421,71 +,08/2006,16,PERM
2376,DEMOCRAT,2421,51-60,06/2006,16,PERM
2378,DEMOCRAT,2401,41-50,11/2005,16,POLL
2379,DECLINED,2414,41-50,08/2006,16,ABT
2380,DEMOCRAT,2417,51-60,06/2006,16,POLL
2381,DEMOCRAT,2414,31-40,11/2005,16,PERM
2382,DEMOCRAT,2402,61-70,06/2006,16,POLL
2383,REPUBLICAN,2412,61-70,11/2005,16,PERM
2384,DEMOCRAT,2417,61-70,08/2006,16,PERM
2385,DEMOCRAT,2422,61-70,06/2006,16,PERM
2386,DEMOCRAT,2413,51-60,08/2006,16,POLL
2387,REPUBLICAN,2405,71 +,08/2006,16,PERM
2388,DEMOCRAT,2424,71 +,08/2006,16,POLL
2389,DEMOCRAT,2403,61-70,06/2006,16,PERM
2390,REPUBLICAN,2402,61-70,08/2006,16,PERM
2391,REPUBLICAN,2421,51-60,08/2006,15,PERM
2392,REPUBLICAN,2405,41-50,08/2006,15,PERM
2393,DEMOCRAT,2422,41-50,06/2006,15,POLL
2394,DEMOCRAT,2412,51-60,08/2006,16,POLL
2395,DEMOCRAT,2409,51-60,06/2006,16,POLL
2396,DEMOCRAT,2417,51-60,11/2005,16,PERM
2397,DEMOCRAT,2403,41-50,06/2006,16,POLL
2398,DEMOCRAT,2405,51-60,08/2006,16,PERM
2399,DECLINED,2418,51-60,06/2006,15,POLL
2400,REPUBLICAN,2403,41-50,11/2005,15,PERM
2401,REPUBLICAN,2423,41-50,08/2006,15,PERM
2402,DECLINED,2419,41-50,08/2006,16,PERM
2403,REPUBLICAN,2402,41-50,08/2006,15,PERM
2404,REPUBLICAN,2409,31-40,08/2006,16,POLL
2405,GREEN,2417,71 +,08/2006,16,PERM
2406,DEMOCRAT,2413,61-70,08/2006,16,PERM
2407,DEMOCRAT,2407,41-50,08/2006,15,POLL
2408,REPUBLICAN,2411,41-50,08/2006,15,PERM
2409,AMERICAN INDEP,2423,41-50,08/2006,16,PERM
2410,DEMOCRAT,2419,41-50,06/2006,16,PERM
2411,DECLINED,2417,71 +,08/2006,15,POLL
2412,REPUBLICAN,2415,51-60,08/2006,16,POLL
2413,DEMOCRAT,2407,41-50,06/2006,16,POLL
2414,DEMOCRAT,2424,41-50,06/2006,16,POLL
2415,REPUBLICAN,2423,51-60,08/2006,16,PERM
2416,REPUBLICAN,2402,51-60,08/2006,16,POLL
2417,DEMOCRAT,2409,41-50,08/2006,16,PERM
2418,DEMOCRAT,2421,51-60,11/2005,15,POLL
2419,DEMOCRAT,2413,51-60,06/2006,16,POLL
2420,DEMOCRAT,2422,41-50,08/2006,16,POLL
2421,DEMOCRAT,2420,51-60,11/2004,16,PERM
2422,DECLINED,2409,51-60,08/2006,16,PERM
2423,DEMOCRAT,2411,51-60,08/2006,16,PERM
2424,DEMOCRAT,2404,41-50,08/2006,16,PERM
2425,DEMOCRAT,2418,51-60,11/2005,16,POLL
2426,DEMOCRAT,2407,41-50,08/2006,16,POLL
2427,DEMOCRAT,2420,51-60,11/2005,16,POLL
2428,DEMOCRAT,2413,71 +,06/2006,16,PERM
2429,DEMOCRAT,2417,41-50,08/2006,16,POLL
2430,DEMOCRAT,2408,61-70,08/2006,16,PERM
2431,REPUBLICAN,2418,51-60,08/2006,16,PERM
2432,REPUBLICAN,2409,41-50,11/2005,16,POLL
2433,DEMOCRAT,2413,51-60,08/2006,16,POLL
2434,DEMOCRAT,2424,71 +,11/2005,16,PERM
2435,DEMOCRAT,2406,31-40,06/2006,16,POLL
2436,DEMOCRAT,2408,31-40,06/2006,15,PERM
2437,REPUBLICAN,2413,41-50,11/2005,15,POLL
2438,DEMOCRAT,2419,41-50,06/2006,15,POLL
2439,REPUBLICAN,2414,41-50,06/2006,16,POLL
2440,DEMOCRAT,2401,61-70,06/2006,16,PERM
2441,DEMOCRAT,2416,71 +,08/2006,16,POLL
2442,REPUBLICAN,2414,51-60,08/2006,15,POLL
2443,DEMOCRAT,2414,51-60,08/2006,15,PERM
2444,DEMOCRAT,2411,61-70,06/2006,9,PERM
2445,DEMOCRAT,2417,61-70,08/2006,16,PERM
2446,DECLINED,2419,71 +,08/2006,16,POLL
2447,DEMOCRAT,2408,71 +,08/2006,16,PERM
2448,DECLINED,2404,61-70,08/2006,16,POLL
2449,REPUBLICAN,2413,51-60,11/2005,15,POLL
2450,REPUBLICAN,2412,41-50,08/2006,16,PERM
2451,DEMOCRAT,2403,51-60,06/2006,15,POLL
2452,DEMOCRAT,2403,41-50,06/2006,15,POLL
2453,DEMOCRAT,2407,51-60,06/2006,16,PERM
2454,DEMOCRAT,2409,51-60,08/2006,16,PERM
2455,DEMOCRAT,2413,61-70,11/2005,16,PERM
2456,DEMOCRAT,2414,71 +,08/2006,16,PERM
2457,DEMOCRAT,2401,51-60,08/2006,16,PERM
2458,DEMOCRAT,2401,61-70,06/2006,16,PERM
2459,DECLINED,2401,51-60,08/2006,16,POLL
2460,DEMOCRAT,2424,61-70,08/2006,16,POLL
2461,DEMOCRAT,2413,61-70,11/2005,15,POLL
2462,DEMOCRAT,2407,41-50,06/2006,16,POLL
2463,REPUBLICAN,2404,31-40,08/2006,5,ABT
2464,DEMOCRAT,2415,31-40,06/2006,15,PERM
2465,DEMOCRAT,2414,51-60,06/2006,15,POLL
2466,DEMOCRAT,2414,51-60,08/2006,15,POLL
2467,DEMOCRAT,2418,41-50,11/2005,15,POLL
2468,DECLINED,2423,71 +,08/2006,15,PERM
2469,DECLINED,2420,51-60,11/2004,15,PERM
2470,DEMOCRAT,2416,71 +,11/2005,15,POLL
2471,REPUBLICAN,2404,31-40,06/2006,15,PERM
2472,DEMOCRAT,2409,51-60,06/2006,15,PERM
2473,DEMOCRAT,2409,51-60,06/2006,15,PERM
